id_szkoly,lp_sio,odl_dop,telefon,fax,www,oddzialy,liczba_uczniow,specjalna,publiczna
15233,1262,2,833723406,833723406,http://www.zobd.republika.pl,3,51,False,True
15234,1263,2,833773703,,,3,68,False,True
15240,1270,1,833530350,833530350,,3,38,False,True
15239,1269,0,833530025,833530025,,9,194,False,True
15237,1267,1,,,,6,116,False,True
15228,1258,2,833513009,833527871,http://sosw.powiatradzyński.pl,5.65,47,True,True
15236,1266,1,833528329,833528329,http://www.zsbiala.org,7,133,False,True
15226,1257,0,833527430,833527430,http://www.gimdwaradzynpodl.republika.pl,12,281,False,True
15227,1256,0,837527432,833527432,,9,212,False,True
15229,1260,0,818574184,818574184,,5,98,False,True
15230,1259,1,818574240,818574240,http://zsborki@wp.pl,6,141,False,True
15231,1261,0,833513543,833513083,http://www.republika.pl/gm_czemierniki,13,255,False,True
15235,1265,0,833535021,,,7,140,False,True
15238,1268,3,833518454,833518454,http://gimulan.zkwadrat.pl,9,250,False,True
15195,1223,0,833547148,833547148,http://www.gimsiemien.cba.pl,7,154,False,True
15190,1218,1,833557409,833557409,,5,107,False,True
15191,1219,0,833560595,833560595,,6,138,False,True
15192,1220,0,833567197,833567197,http://www.gim-milanow.edu.pl,7,127,False,True
15193,1221,0,833551240,833551240,http://www.gimparczew.pl,19,467,False,True
15194,1222,1,,,,3,55,False,True
15196,1224,0,825912115,825912115,http://www.zspsosnowica.ubf.pl,3,67,False,True
15275,1306,0,846611300,846611300,http://www.gimlasz.internetdsl.pl,7,172,False,True
15276,1307,2,,,,3,38,False,True
15284,1316,1,846646216,846646216,http://www.szkolasabaudia.cba.pl,3,43,False,True
15268,1299,2,846659440,846659440,,4,22,True,True
15283,1314,0,846658081,,,3,58,False,True
15285,1318,0,846664229,846664229,http://www.zspmajdangorny.superszkolna.pl,3,30,False,True
15286,1317,1,846472168,846641660,,3,20,False,True
15287,1315,1,846664622,846664622,,3,66,False,True
15282,1313,2,846613116,846613116,http://www.gimnazjum.telatyn.pl,6,124,False,True
15273,1304,1,,,,4,88,False,True
15278,1309,1,,,,3,54,False,True
15277,1308,0,846632305,,,4,90,False,True
15267,1298,0,846642305,846642305,http://www.gimnazjum1.tl24.pl,19,461,False,True
15269,1300,1,846642590,846642690,,14,360,False,True
15270,1301,0,845342479,,http://www.snowemiasto.tnb.pl,,,False,False
15271,1302,0,846652332,846652332,http://www.gimbelzec.neostrada.pl,6,98,False,True
15272,1303,0,846634524,846634524,http://zspjarczow.republika.pl,6,110,False,True
15274,1305,0,,,,9,192,False,True
15288,1319,0,846619343,846619120,http://www.gimtyszowce.cba.pl,9,197,False,True
15279,1310,0,,,,6,112,False,True
15280,1311,2,846654302,846654302,http://www.zsmajdansop.edupage.org,5,82,False,True
15289,1320,0,846616053,846616053,http://www.gpulhowek.szkolnastrona.pl,6,136,False,True
15281,1312,0,846624792,846624792,http://zsip.cal.pl,5,106,False,True
15315,1347,2,846164089,846164089,http://gimstzamosc.pl,8,162,False,True
15308,1340,0,846180035,846180035,http://www.gmiaczyn.pl,9,183,False,True
15316,1349,2,846826204,846826204,http://zssulow.szkolnastrona.pl,4,81,False,True
15317,1348,0,846821596,,http://www.zsmichalow.internetdsl.pl,3,35,False,True
15303,1334,1,846153400,846153400,,5,111,False,True
15304,1335,1,846153453,,,3,52,False,True
15310,1343,0,846818691,846818691,,4,67,False,True
15311,1342,2,846810700,846810560,http://szkolagorajec.neostrada.pl,6,95,False,True
15307,1338,0,846113777,,http://www.gimlab.szkolnastrona.pl,9,184,False,True
15306,1339,1,846167246,,http://www.gimlab1.szkolnastrona.pl,4,75,False,True
15301,1332,1,,,,3,59,False,True
15300,1331,1,,,,5,92,False,True
15322,1353,1,846278690,846278690,http://szkolawysokie.like.pl,4,102,False,True
15320,1354,1,846166210,846166210,http://www.zssitaniec.scholna.strona.pl,6,116,False,True
15321,1352,1,846115213,846115213,,9,201,False,True
15323,1356,1,846412539,846168012,http://www.gimzawada.pl,,,False,False
15324,1355,1,846412221,846412221,,3,63,False,True
15305,1336,0,846607080,846607080,http://www.zsokrasnobrod.pl,12,269,False,True
15302,1333,0,846512417,846512363,http://www.grabowiec.edu.pl,7,135,False,True
15319,1350,2,846822720,846822720,http://gimbodaczow.boo.pl,4,100,False,True
15318,1351,0,846822437,846822437,,9,216,False,True
15309,1341,1,846312726,846415003,http://www.gimnazjumagaty.pl,6,123,False,True
15312,1344,1,846112062,846112062,http://gimnazjumjaroslawiec.neostrada.pl,5,125,False,True
15313,1345,1,846112410,846112410,,4,100,False,True
15314,1346,0,846213232,846213232,http://www.gmskierbieszow.szkolnastrona.pl,7,174,False,True
15325,1357,0,846873275,846873275,,8,196,False,True
14995,1012,1,825697032,825697032,http://www.zsstaw.internetdsl.pl,3,47,False,True
14994,1011,0,825690756,825690756,http://www.zsokszow.internetdsl.pl,6,106,False,True
14996,1014,1,825638016,825638066,http://www.zsstrupin.gmina.chelm.pl,3,64,False,True
14997,1016,1,825636702,825636702,http://www.zoltance.gmina.chelm.pl,3,70,False,True
14998,1013,2,825697225,825697225,http://www.republika.pl/stolpie,3,73,False,True
14993,1015,2,825697812,825697812,,3,74,False,True
15006,1026,0,825673010,825673010,http://www.zs.sawin.eu.interia.pl,8,166,False,True
15010,1030,2,825680178,825680178,,6,111,False,True
14990,1009,1,825663403,825663403,http://www.jpIIgim.w.interia.pl,6,136,False,True
14991,1024,0,825664110,825664110,http://www.zspawlow.w.interia.pl,3,47,False,True
15004,1023,2,825662406,,,4,84,False,True
14992,1010,1,825682219,825682219,,3,88,False,True
14999,1017,1,,,,6,161,False,True
15005,1025,0,825686036,825686036,http://www.zs-rudahuta.pl,6,140,False,True
15001,1019,0,825668015,825668015,http://gzsdubienka.szkolnastrona.pl,3,76,False,True
15002,1020,1,825671534,825671534,http://www.zstrachoslaw.szkolnastrona.pl,6,121,False,True
15007,1027,2,,,,9,229,False,True
15008,1028,0,825693233,825693435,,7,162,False,True
15009,1029,2,825669215,825669215,http://wwwszkolyedu.pl/wojslawice,6,126,False,True
15011,1031,0,825688678,,http://www.gim.rejowiec.pl,6,156,False,True
14986,1005,0,846897294,846897294,http://www.pgw.lbl.pl,9,207,False,True
14988,1006,3,846876022,846876022,http://www.zsskukielki.edupage.org,3,43,False,True
14987,1007,2,846876033,846876033,http://www.zsstereszpol.vel.pl,4,84,False,True
14962,980,0,846860233,846860233,http://www.gm1.lbl.pl,14,346,False,True
14963,981,0,846867440,846867441,http://www.gim2bilgoraj.com.pl,7,180,False,True
14964,984,0,846860442,846860442,http://www.loonz.lbl.pl,6,199,False,True
14965,982,0,846880337,846880337,http://www.mzs.neostrada.pl,10,196,False,True
14975,994,1,846856076,846856073,http://www.szkolabiszcza.republika.pl,6,109,False,True
14967,993,1,846870125,846870125,,6,105,False,True
14970,991,1,846871366,,,3,36,False,True
14968,992,1,846857893,,,3,26,False,True
14969,987,1,846864400,,,3,54,False,True
14971,990,1,846871708,846871708,https//www.zspighedwizyn.neostrada.pl,3,31,False,True
14972,988,1,,,,3,48,False,True
14973,989,1,846861083,846861083,http://www.zspig-gromada.lbl.pl,3,50,False,True
14974,986,1,846418855,,,3,30,False,True
14978,997,2,846878016,846878016,http://www.szsjozefow.pl,6,147,False,True
14979,998,1,846879355,846879355,http://www.gimmajdan.neostrada.pl,3,92,False,True
14966,985,1,846875327,,,6,154,False,True
14976,995,0,846857521,846857521,http://www.szsframpol.pl,8,206,False,True
14977,996,0,846858025,846858025,http://www.spgoraj.pl,6,120,False,True
14982,1001,1,846874502,846874502,,7,156,False,True
14980,999,0,846877404,,http://www.zespolszkolksiezpol.szkolnastrona.pl,7,162,False,True
14981,1000,1,,,,4,81,False,True
14983,1002,1,846891384,846891384,http://www.gimnazjum.obsza.com.pl,6,157,False,True
14984,1004,2,846852100,,http://www.republika.pl/gimszyszkow,6,108,False,True
14985,1003,2,846853175,,http://www.pglipiny.y0.pl,4,79,False,True
14989,1008,0,846833336,846833336,http://www.loturobin.pl,8,188,False,True
15389,1422,0,846389500,846389500,http://zs4zamosc.pl,10,249,False,True
15384,1420,0,846384471,846384471,http://www.gim1zamosc.strefa.pl,8,221,False,True
15383,1426,1,846392525,846396760,http://www.soswzamosc.internetdsl.pl,8,51,True,True
15385,1421,0,846390211,846390211,http://www.gim2.zamosc.pl,13,385,False,True
15386,1425,0,846385047,846385047,http://www.gimnazjum7.zamosc.pl,9,172,False,True
15387,1424,0,846775670,846775680,http://www.gim6cal.pl,7,198,False,True
15388,1423,0,846383246,846383246,http://www.gim5zamo.cal.pl,11,330,False,True
15390,1428,0,846388118,846272526,http://www.gim3zam.nazwa.pl,9,266,False,True
15391,1432,0,846394983,846394983,http://unia.zam.pl,,,False,False
15392,1431,0,846391049,846275019,http://www.zawodowa.pl,,,False,False
15393,1429,0,846273084,846273084,http://www.pio.superszkolna.pl,4,113,False,True
75916,1433,1,846399031,846399031,http://www.spdn.pl,,,True,False
15293,1325,2,833798600,833798601,,3,55,False,True
15294,1326,1,825714025,825714025,http://www.dubeczno.republika.pl,7,137,False,True
15295,1327,1,,,,4,70,False,True
15290,1321,0,825721068,825721068,http://pg1.wlodawa.pl,8,215,False,True
15292,1322,0,825725777,825725777,http://pg2wlodawa.vel.pl,13,363,False,True
15297,1324,0,825726345,825726345,http://www.wlodawa.edu.pl,,,False,False
15291,1323,2,825721336,825721336,,5,34,True,True
15296,1328,0,825713010,825713010,,6,126,False,True
15298,1329,0,825915236,825915236,http://www.zswolauhruska.internetdsl.pl,6,132,False,True
15299,1330,1,825913006,825913006,,3,61,False,True
15060,1084,2,825770285,825770149,,5,85,False,True
15052,1074,2,825762308,825762308,,2,25,True,True
15061,1082,1,825779014,825779014,http://malochwiej.pl,3,68,False,True
15062,1081,2,825778341,825778341,http://www.gimzak.lublin.pl,3,33,False,True
15063,1083,1,825772422,825772422,http://www.szkolakrupe.edu.pl,3,55,False,True
15057,1080,0,846183092,846183020,http://www.zsizbica.szkola.pl,8,172,False,True
15059,1079,2,846183420,846183420,,3,58,False,True
15049,1073,0,825762891,825762891,http://www.szkola5.krasnystaw.pl,6,115,False,True
15048,1070,0,,,,9,242,False,True
15050,1072,0,825762808,825762808,http://www.zs4.krasnystaw.pl,8,200,False,True
15051,1075,0,825764505,825764505,http://www.zs-krasnystaw.pl,,,False,False
15053,1071,0,825762349,825762349,,3,48,False,True
15066,1087,1,846841191,846841121,http://gimnazjumrudnik.iscool.pl,6,111,False,True
15056,1078,1,846838202,846838202,http://gimnazjumgorzkow.eu.interia.pl,5,87,False,True
15064,1085,0,825775518,825775518,http://www.szkola-krasniczyn.scholaris.pl,4,74,False,True
15054,1076,1,815853106,815853025,http://www.fajslawice.internetdsl.pl,5,97,False,True
15055,1077,2,815853137,815853137,http://www.siedliska.edu.pl,3,57,False,True
15067,1088,2,,,,6,128,False,True
15065,1086,2,,,,6,131,False,True
15068,1089,1,846272112,846272112,http://www.gim-zolkiewka.pl,7,151,False,True
15187,1214,1,818271011,818271011,http://zskluczk.webd.pl,6,126,False,True
15185,1213,0,818272048,818272048,http://www.zs2opolelub.pl,7,152,False,True
15186,1212,0,818272322,818272177,http://www.zs1opolelub.pl,11,254,False,True
15180,1206,0,818291516,818291516,,9,172,False,True
15181,1207,1,818293004,818293004,http://zs.ratoszyn.w.interia.pl,3,61,False,True
15182,1208,0,818285023,818285117,http://zso-jozefow.w.interia.pl,10,195,False,True
15183,1210,0,818287034,818287034,,9,206,False,True
15184,1211,1,818289010,818289010,http://www.gim-laziska.eu,7,164,False,True
15188,1216,0,818204679,818204679,http://www.gim.poniatowa.pl,14,396,False,True
15189,1217,1,818281027,818281432,http://gimwil.szkolnastrona.pl,6,137,False,True
15035,1056,2,158753273,,,3,64,False,True
15036,1057,2,158752855,158752855,http://www.zskrzemien.pl,3,68,False,True
15034,1058,1,158752204,158752204,http://www.zsdzwola.pl,3,38,False,True
15031,1054,2,,,,5,92,False,True
15032,1053,1,,,,3,32,False,True
15033,1055,1,158755106,158755594,http://pgchrzan.republika.pl,5,98,False,True
15037,1060,2,158711200,158711109,,6,134,False,True
15038,1059,3,158712107,158712107,,3,45,False,True
15039,1061,1,158711156,158711156,http://www.wolrat.republika.pl,3,56,False,True
15040,1062,0,158723065,158723065,http://pg-janow.internetdsl.pl,18,480,False,True
15041,1063,2,158720154,158720154,http://www.zs-biala.internetdsl.pl,3,61,False,True
15042,1065,0,158715224,,,6,121,False,True
15043,1066,1,158716104,158716104,http://zswierzchowiska.pl,3,60,False,True
15044,1064,1,,,,3,34,False,True
15045,1068,1,158740271,158740271,http://www.zspotoczek42.republika.pl,3,51,False,True
15046,1069,1,158740253,,http://zspotokwielki.szkolnastrona.pl,3,67,False,True
15047,1067,2,158740287,158740287,http://potokstany.republika.pl,3,47,False,True
15336,1373,0,825637311,825637311,,10,271,False,True
15337,1369,0,825656433,825656433,http://www.g02.neostrada.pl,7,206,False,True
15338,1368,0,825632233,825632233,,12,304,False,True
15340,1371,0,825657137,825657137,http://www.zso6.chelm.pl,22,648,False,True
15335,1370,0,825621062,825656927,http://zso3chelm.pl,2,105,False,True
15339,1374,1,825633451,825634598,,3,35,True,True
15342,1367,0,825631285,825605052,http://www.cku.chelm.pl,4,88,False,True
15343,1372,0,825634884,825634884,http://zso7.net.chelm.pl,10,244,False,True
16094,2112,0,146863290,146863290,http://www.pg1.brzesko.pl,17,376,False,True
16093,2113,0,146864090,146864090,http://www.pg2-brzesko.strefa.pl,24,576,False,True
16095,2111,0,146633009,146632130,http://www.gimnazjum.jadowniki.pl,12,261,False,True
16096,2114,0,146862001,146862001,http://www.szkolakatolicka.brzesko.pl,,,False,False
16099,2115,2,146845430,146639083,http://www.soswzlota.prv.pl,5,32,True,True
16103,2119,1,146842200,146842200,http://www.zsjurkow.jurnet.pl,3,58,False,True
16101,2121,1,146636530,146636530,,3,63,False,True
16102,2120,1,146860400,146860400,,3,80,False,True
16097,2117,1,146636234,146636234,http://pgczchow.pl,5,112,False,True
16098,2118,2,146635420,146635424,http://www.domoslawice.edu.pl,3,53,False,True
16100,2116,1,146842306,146842306,,3,30,False,True
16092,2110,2,,,,3,57,False,True
16090,2109,1,146846895,146846895,http://www.zs-borzecin.edu.pl,6,157,False,True
16091,2108,1,146847044,146847044,http://www.zsprzyborow.edupage.org,3,86,False,True
16109,2128,1,146869400,146869400,http://www.gimnazjum.gnojnik.pl,8,200,False,True
16108,2127,1,146648232,146648232,http://www.gimnazjum.uszew.pl,4,81,False,True
16104,2124,1,146656730,146656730,http://www.szkolapu.webside.pl,5,100,False,True
16105,2122,1,146657302,146657302,http://www.zstiolysagora.pl,3,56,False,True
16106,2126,1,146658218,146658218,http://www.szkolawola.pl,8,192,False,True
16107,2125,1,146658072,146658072,,3,66,False,True
75919,2123,2,146657313,146657313,,4,48,True,True
16111,2130,1,146844811,146845100,http://www.szkolawojakowa.szkolnastrona.pl,4,91,False,True
16110,2129,1,146844300,146844300,http://www.iwkowa.edu,8,184,False,True
16112,2131,1,146715635,146715635,http://www.gimnazjum.zaborow.w.interia.pl,3,90,False,True
16113,2132,0,146713544,146713544,http://www.pgszczurowa.brzesko.edu.pl,9,233,False,True
16121,2144,0,326276046,326276046,http://www.gim2chrzanow.pl,12,357,False,True
16122,2143,0,326276044,326276044,http://pg1chrzanow.webd.pl,12,325,False,True
16125,2146,0,326230454,326230454,http://www.zs1.chrzanow.pl,9,214,False,True
16126,2147,1,326131478,326131478,http://www.pg5plaza.ovh.org,6,128,False,True
16123,2142,2,326232665,326240750,http://www.soswchrzanow.republika.pl,6,49,True,True
16124,2145,1,326233757,326233757,http://zs3-chrzanow.pl,9,207,False,True
16127,2141,0,326227961,326227961,http://viribus-unitis.edupage.org,3,20,False,True
16132,2155,0,326121617,326122152,http://www.gim3trzebinia.edu.pl,12,305,False,True
16134,2153,0,326121936,326423305,http://gim1.trzebinia.edu.pl,10,275,False,True
75921,2156,0,326137306,326137306,http://www.zsploki.pl,3,46,False,True
16115,2133,2,122831375,122832822,,3,70,False,True
16114,2134,0,122831156,122831156,http://zs1alwernia.pl,6,178,False,True
16116,2135,0,122828007,122828429,,4,95,False,True
16117,2136,0,326227503,,,4,81,False,True
16118,2137,0,326134011,326134011,,5,96,False,True
16119,2138,0,326134005,326134005,http://zsjankowice.szkolnastrona.pl,3,45,False,True
16120,2139,0,326134214,326134214,,3,43,False,True
16129,2149,0,326271203,326271203,http://www.libiaz2webd.pl,7,197,False,True
16128,2151,0,326271189,326271189,http://www.libiaz.ksw.pl,,,False,False
16130,2148,0,326271213,326271213,http://www.gimnr1.pl,9,236,False,True
16131,2150,0,326272114,326272114,http://zszarki.w.interia.pl,5,103,False,True
16176,2197,1,183540630,183540630,http://www.zsszalowa.iap.pl,5,95,False,True
16175,2198,2,183543390,183543390,http://zsluzna.iap.pl,11,204,False,True
16179,2201,1,183534171,183534171,http://www.gimropa.org,9,227,False,True
16159,2181,1,183514048,183514048,http://gim.brzana.bobowa.pl,4,84,False,True
16160,2180,1,183514250,183514058,http://www.sznr1.bobowa.pl,10,196,False,True
16161,2182,1,183540170,183540170,http://www.zs-siedliska.pl,6,114,False,True
16174,2196,1,134478149,134478149,http://www.gimnazjum.wojtowa.pl,3,29,False,True
16172,2194,1,134479296,134479296,http://www.pgkryg.szkolnastrona.pl,3,60,False,True
16173,2195,2,134477041,134477041,http://www.republika.pl/lipinkigimnazjum,5,102,False,True
16164,2184,2,183513015,183513015,,3,28,True,True
16168,2189,1,183512520,183512520,http://www.kwiatonowice.pl,3,33,False,True
16163,2193,1,183512596,183512533,http://www.zszagorzany.edu.pl,3,59,False,True
16162,2190,1,183526703,183526703,http://www.zs_rp.republika.pl,4,75,False,True
16165,2186,2,183531753,183531753,http://www.dominikowice.pl,4,67,False,True
16166,2192,1,183513012,183513012,http://zsszymbark.pl,6,114,False,True
16167,2188,1,183531510,183531510,,5,92,False,True
16169,2185,1,183513166,183513166,http://www.zsbystra.strefa.pl,3,62,False,True
16170,2187,1,183511104,183511104,http://www.zskleczany.pl,3,58,False,True
16171,2191,2,183536601,183536601,http://www.zsstrozowka.republika.pl,4,67,False,True
16154,2176,2,134476303,134476303,,3,54,False,True
16155,2177,1,134475005,134475005,http://www.libusza.szkoly.biecz.pl,6,139,False,True
16153,2174,0,134471051,134471051,http://www.gimbiecz.cba.pl,6,138,False,True
16157,2178,2,134476116,134476116,http://www.roznowice.republika.pl,5,106,False,True
